noise,No,No,No,No,No,No,No,No,No,No,No,No,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Non-Bug,Both,Both,Both,Both,Both,Both,Both,Both,Both,Both,Both,Both
imb,smote,smote,smote,smote,rus,rus,rus,rus,wilson,wilson,wilson,wilson,smote,smote,smote,smote,rus,rus,rus,rus,wilson,wilson,wilson,wilson,smote,smote,smote,smote,rus,rus,rus,rus,wilson,wilson,wilson,wilson,smote,smote,smote,smote,rus,rus,rus,rus,wilson,wilson,wilson,wilson
clf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf,nb,nb,rf,rf
metric,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score
activemq-5.8.0.csv,0.2948020358600158,0.395876428141271,0.25784127645766947,0.3222047207807801,0.2903000347344837,0.3934984134666444,0.2704077965895656,0.29946606653420255,0.28568712737946333,0.4226677143376295,0.3130808334574033,0.37091755452515573,0.2966074095841226,0.39736403057952635,0.28356141914555694,0.3059070121272231,0.2799645958497619,0.3997998595612363,0.26524683184628134,0.3119462081175718,0.27476269298649975,0.4475622857319458,0.2956056183911609,0.3451501269616113,0.2897603689832892,0.38577556372639216,0.23980978586650484,0.3019352840481101,0.28963808707127064,0.38013666670226465,0.27609813968316566,0.3079143472316984,0.29945159938326354,0.3941347583215439,0.29561859760009324,0.36008133652269514,0.2917585256399926,0.39475765763995024,0.21472379284933785,0.27738319340325235,0.2812394837364239,0.3909458145434031,0.24723867258911184,0.2934031430708343,0.2870229289579311,0.4138903958136087,0.27349626861467713,0.33030538284259175
groovy-1_6_BETA_1.csv,0.296307920720724,0.4195791359914074,0.528404958918366,0.6235719320776776,0.25466281936510377,0.40914806177791524,0.4090197484332237,0.507400706641013,0.29609132875095867,0.41674627163987393,0.5194015137033282,0.5613412284640267,0.2810100598381161,0.4225545745452075,0.47504418747302124,0.5322857275911119,0.26831924896926485,0.41262110817050845,0.3485057860254875,0.510248911403803,0.27986808512674416,0.4081188997489417,0.3825025627887912,0.5441826745023575,0.2958218147906718,0.4151053068194003,0.37410373660227975,0.5238769246593092,0.2595858478094716,0.37775941904809185,0.441285272782072,0.5013433857901753,0.26082641053935907,0.42729382908881947,0.4626470969983563,0.5931622836107396,0.2686939423416624,0.4155215380627905,0.41103050736260444,0.41469705750545355,0.24090767412709663,0.3858414024729851,0.32682230397568884,0.4777464753176221,0.2676884306106799,0.403194985127364,0.40658788339570584,0.47805822465818
activemq-5.3.0.csv,0.33573522813162654,0.4668756725768572,0.4041042912114989,0.4994615703871228,0.33613305147244826,0.46351845372319234,0.3512183195235522,0.4630551497931047,0.32827398676126884,0.47818800185282423,0.39284502453077474,0.4787000532466417,0.331803470505008,0.46906100836338066,0.42879524472504166,0.4949341161934236,0.3327315051647505,0.46201774751109953,0.3409074328241598,0.4582139822183132,0.3211547425357486,0.48905593488814464,0.38517895825185083,0.48784203403967,0.33716417488510314,0.4518142817136114,0.3399936575919311,0.5005082601769373,0.32277353534516046,0.4504721089767783,0.3355416980715964,0.44243042844854874,0.3259264621979122,0.4642671225567983,0.3743767038735814,0.49908840891471556,0.339767173738995,0.4544896245387138,0.33360961349518975,0.4704561046212792,0.3173671736759726,0.44793109020525557,0.3353810934480703,0.42338199968485263,0.3425624037493816,0.4644248621953729,0.3925576177758781,0.5020560954111127
wicket-1.3.0-incubating-beta-1.csv,0.3364659378426114,0.44815876505617286,0.3962808019276881,0.4522762503118597,0.33903996540284365,0.42095383973354594,0.3768090020859273,0.43937577520579335,0.3366342887063008,0.46544089285813656,0.4497200237120922,0.5138261058208674,0.31975665388644464,0.4482190188160628,0.33910281429437517,0.34605954556224855,0.3326934306523851,0.458267196950731,0.293773880265177,0.35151393745521076,0.3056781463172721,0.5004810268361521,0.32587456535376613,0.3871961727055073,0.35717291519679084,0.42301114937264106,0.35036300790751845,0.4902689914346386,0.34827528792786155,0.40257250604702527,0.37393017934609735,0.44889284837894894,0.3633880423298438,0.43710323365441284,0.41045989523822796,0.5108309208005716,0.3180772191675142,0.44631771923476277,0.28508290694246247,0.3054582964868181,0.3280939268938137,0.4432601958525615,0.2753364395350832,0.2985528786799432,0.31097766707962066,0.48800749740570476,0.3071609876156695,0.3326768295419772
jruby-1.1.csv,0.45112134965270395,0.62882719842622,0.609290922738868,0.6831998137584872,0.45495157097926864,0.622085115820519,0.4513909156170976,0.6823704000030054,0.42070642559918525,0.617424669382724,0.587372172700931,0.6967699962600962,0.3986261418024067,0.6254694915644072,0.4486090843042497,0.6294032742855805,0.4062809127440321,0.6194947714663728,0.40702429305473087,0.6290650614809352,0.35894606197414114,0.5715817935315415,0.3730572274781942,0.6166315137915129,0.521770978089071,0.6487499335884368,0.6073125480731719,0.674575330140799,0.5152514096107391,0.6472439071834851,0.505069383933463,0.6609484556112013,0.4706983106311034,0.623833194672092,0.603954680678006,0.7041630652372002,0.3799210594728001,0.6337819137211301,0.45736972202446036,0.574447553297519,0.38668825399054835,0.6217083027566388,0.4152001294764078,0.5582524956923968,0.3665299983387536,0.565623923822084,0.39943992825920205,0.619918948302763
jruby-1.4.0.csv,0.4452854278436373,0.6063929282174276,0.4801429945144882,0.6326723434721446,0.42477991106476437,0.6033358923711256,0.42748900264302225,0.5914946490684979,0.43307266870727884,0.5981541252618021,0.46771752127526284,0.6397177980011807,0.4491635325285948,0.6036817767060069,0.4376433757407258,0.6134928465419094,0.43379069688741045,0.5906943383995261,0.39839941972452364,0.6056246697952212,0.402691390187473,0.6075891923534977,0.3358705110324806,0.6079203588392765,0.46336240134632484,0.61185138286759,0.43014726254050356,0.5862993482025929,0.435568198469214,0.5999477819722449,0.456588640316777,0.619740321252396,0.44328199325648016,0.5908431000805996,0.45166822672853757,0.612785671128728,0.45506334986388786,0.6139280136630092,0.41659152794628523,0.5585326089131425,0.4497342410211182,0.6063082242058119,0.3701331757723417,0.5694907481563318,0.4208322058100324,0.6043407941981405,0.36141394831114276,0.6109991233067553
lucene-2.3.0.csv,0.5998666904028492,0.7354962402699868,0.7561237386507089,0.8918190649458914,0.5413247863661972,0.6967051817926423,0.680970804056811,0.8635775763375977,0.5755922232564837,0.7232033903127846,0.6894383494814806,0.8423852399544438,0.5332880159670518,0.6818530946015918,0.6796031983626795,0.8744434124060615,0.5095501551923917,0.6666220534779276,0.6273092805257244,0.8597874066962824,0.4789234568162548,0.6874225165682449,0.5509039983902948,0.781351008113934,0.5439337103639013,0.7169478086808379,0.6172892139552134,0.8458399566492659,0.4728506472680388,0.668665254315681,0.6681462885262341,0.8176069468325128,0.524844328175048,0.6892055969804347,0.6709216284238635,0.8230059521689091,0.4497001958895021,0.6189856208283046,0.5732495348318677,0.7460910586956995,0.4093942344469825,0.5866114765491054,0.5166904429224547,0.7027353510664541,0.43457708305805165,0.6116854805968982,0.5437039493481489,0.7224520290597088
