,spyder,spyder,spyder,spyder,spyder,spyder,spyder,spyder,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_ipf,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,smote_enc,ipf,ipf,ipf,ipf,ipf,ipf,ipf,ipf,ihf,ihf,ihf,ihf,ihf,ihf,ihf,ihf,clni,clni,clni,clni,clni,clni,clni,clni,ihthres,ihthres,ihthres,ihthres,ihthres,ihthres,ihthres,ihthres,enn,enn,enn,enn,enn,enn,enn,enn,ncl,ncl,ncl,ncl,ncl,ncl,ncl,ncl,none,none,none,none,none,none,none,none
clf,dt,lr,nb,svm,knn,rf,BagNB,BagDT,dt,lr,nb,svm,knn,rf,BagNB,BagDT,BagDT,BagNB,dt,knn,lr,nb,rf,svm,dt,lr,nb,svm,knn,rf,bbag_DT,bbag_NB,dt,lr,nb,svm,knn,rf,BagNB,BagDT,dt,lr,nb,svm,knn,rf,BagNB,BagDT,BagDT,BagNB,dt,knn,lr,nb,rf,svm,BagDT,BagNB,dt,knn,lr,nb,rf,svm,dt,lr,nb,svm,knn,rf,BagNB,BagDT,dt,lr,nb,svm,knn,rf,BagNB,BagDT
hbase-0.95.0.csv,0.10095176325989784,0.2219816013841665,0.301884680559404,0.2475366425597613,0.1027027272443337,0.1870109144461987,0.30495891852173435,0.16275108362918073,0.22091124272467408,0.2427956591070297,0.2741968392366152,0.2521501123353476,0.21673121211611068,0.24044532685232936,0.2782071080656599,0.2325229052730998,0.1927475106104249,0.2694219162828094,0.138170467539115,0.12774151694755198,0.1752029990989486,0.27174537815205274,0.2038347539282529,0.1831082111914579,0.12957134412742435,0.14480489564876206,0.18787380751857324,0.1394899226678282,0.06116366256827505,0.12453446544654324,0.261928653375112,0.2642350256548687,0.14712561585744405,0.1966193276262183,0.21843395194247545,0.1907764621347054,0.1440327089006487,0.18202060617882795,0.18018723246385174,0.1154666662151935,0.14461237432646412,0.19768225064357944,0.234645348766908,0.1784031376097578,0.12700519498659035,0.1664113877094626,0.19854981464067228,0.08214344750518582,0.3083441253190972,0.2780247328105088,0.170274319769699,0.2598912040667209,0.2360948210992465,0.25035756255947456,0.24708079619289885,0.28747378574298904,0.1705671424456507,0.2708296731016241,0.11697292745884764,0.16440149207377922,0.12931874313648578,0.27756365263683835,0.1708018366403643,0.14394971426672326,0.1283285555992036,0.2265632070508672,0.265035021816397,0.235310439197287,0.2000867091303354,0.2274669582003585,0.2639589201382798,0.20398449805068056,0.10717944604176433,0.17929859193646042,0.2662772130805993,0.1789985353848241,0.17311205867125348,0.16957292800470966,0.2598686162258336,0.21774874818182816
camel-2.11.0.csv,0.18715285583703012,0.1812351437883377,0.1739930242370235,0.20347310616535388,0.1694928847046511,0.2152875664380912,0.170110281948274,0.16682905778820598,0.18775270685986198,0.2022820907850354,0.1663114786249642,0.2237661983942307,0.2133893352894168,0.2377921079265677,0.16763566680727726,0.25236112581062403,0.2758277003261346,0.16894023592879326,0.20497436146522355,0.1748928774229594,0.1581468867757112,0.16999427199903294,0.3051389652537769,0.1628382487276575,0.15141622063504054,0.07453881008347504,0.12244015635473582,0.1640871562457772,0.08338682373761183,0.11104099719538447,0.17224383435275992,0.1522414088061364,0.1528681521745423,0.1157514337882025,0.15143790786116154,0.16298542061650767,0.16206018749904902,0.18012690337117376,0.12689320438337295,0.07324431910030146,0.16876507440408658,0.16480362245616473,0.16118787465216314,0.16788341867910378,0.17449802990264476,0.19209619894910748,0.0996706021567754,0.0732727177705773,0.2867410380801282,0.1553179800110393,0.1965340567213389,0.26201621189421903,0.22151498711882528,0.14530813340223298,0.2368444805510635,0.21777673106732767,0.22819864361046965,0.18676801299321585,0.19107665128892545,0.1934694846302656,0.07333213605836289,0.18414610534464584,0.20271921379911936,0.05427307386691574,0.22213983290204048,0.15830631900346706,0.1781222406120939,0.1928879469266004,0.25056993896080665,0.2748120816360864,0.1821565746635382,0.20970192781162256,0.18732254181415608,0.16471071594000286,0.17948753886957478,0.17435083817715352,0.1937040735124312,0.20563944257801847,0.17273283884669952,0.22247938258729685
jruby-1.7.0.preview1.csv,0.23232448106762504,0.2667655346444919,0.2957237100627586,0.34423488457635104,0.21113201521748096,0.3211510103889175,0.28158691001992153,0.2809279512809321,0.2632864981286863,0.2972159570185331,0.29532016674691874,0.30279484567405296,0.2789601503784229,0.2786289174739886,0.2900332171676155,0.2836348247533255,0.3233043407312556,0.29138677451255923,0.2526790165710872,0.21084127967180846,0.2507907405930466,0.29047017998803176,0.2891278904500577,0.2529571019799277,0.2952373574445042,0.310954184823675,0.3124034879143521,0.3086362675156438,0.2962119275422698,0.2948005999822899,0.2882532380623141,0.2998368421891571,0.2951981084679989,0.29392321636140595,0.3060482393689187,0.30688259127716444,0.3086284005684349,0.3062732428376236,0.3390965378840097,0.3223709520864323,0.2403724094234793,0.2571335886984877,0.30413452437943617,0.2870618375797784,0.2547586960515533,0.2920652926860931,0.3241809919603141,0.30763879391956594,0.2742005102482825,0.27086653122231674,0.20315768919913504,0.25596002124885336,0.24689722521281834,0.2379033772745359,0.2468567687276933,0.2620046408182907,0.33403346788203725,0.2984337091147714,0.2214623892798044,0.28112672488100204,0.2883787239662187,0.30132110672735923,0.2906355764347197,0.30441833613540875,0.26342195872791896,0.2962338172714629,0.29596221399540856,0.3178415367760815,0.2925912710344177,0.32520981897256696,0.3022143587096353,0.34179134842791464,0.2042532215382759,0.2817846037503479,0.3018543211859618,0.3036686203188738,0.2906367652872898,0.2793938276275403,0.3059856690821216,0.2966070171816467
hive-0.10.0.csv,0.1685197477881875,0.3016968771195069,0.4187603488688593,0.2924121051329658,0.20517023452059696,0.16017259692963934,0.415035702190146,0.0844244194454716,0.3177242711784233,0.3349513152243977,0.4103837359312241,0.3567549800494796,0.3006763324888436,0.3102398067348931,0.4114131527924053,0.3165943398242403,0.28800892184482835,0.4237521913532734,0.25289800948920704,0.2687435839400253,0.3090671802971348,0.41862346979035603,0.34163554607974184,0.3130570969782848,0.10028275158078673,0.11448720663682635,0.21540798454045096,0.1191354492841378,0.2558081078043329,0.052268724666974166,0.35129571018124617,0.3968230738881732,0.20738809329267835,0.21345634677416955,0.35976838988935456,0.2412512362147425,0.19652650279846248,0.16657204486731486,0.1207976771370844,0.05717348866857488,0.22255731095155165,0.18751240429721008,0.35568525901240505,0.2134109927589283,0.20293015369503234,0.18160974708201524,0.06783395871201946,0.04859816177990992,0.3278090599824097,0.4146725012523739,0.30796850890935984,0.29706874132386657,0.3764788239719185,0.3932840704582609,0.35353799887110604,0.35575866957661456,0.15287662363296267,0.4001115903294167,0.214944187268952,0.1442739203715846,0.2168970370917364,0.391096993830282,0.13542377241718895,0.13668148070664146,0.25198567980146824,0.27325184302734684,0.4151215357122862,0.25682587226045306,0.2488539497245099,0.2591259081531582,0.4079218002371133,0.1929827625103912,0.17665451843817706,0.2600257274134629,0.3940425160166589,0.23656319728726585,0.23179912249769674,0.18887602562758954,0.412680800404649,0.35282818823120843
camel-2.10.0.csv,0.1421667382855609,0.2236754089954354,0.2374304104444531,0.2791060047776595,0.16016892893416113,0.20230788643748293,0.2391184100322897,0.1622854867759651,0.1635383908660326,0.17617683695690695,0.21296640056303254,0.17810860322533018,0.19119380588949675,0.1693740900429281,0.21955322187665052,0.16948108281571567,0.2421718159346259,0.24149897463134035,0.18764162988864225,0.1694857185222734,0.17342902377469666,0.2324297990424984,0.2523313861087194,0.15839659934284886,0.18699199585239146,0.17617683695690695,0.21296640056303254,0.17810860322533018,0.19119380588949675,0.1693740900429281,0.21830696261066312,0.2297721172973655,0.16383050051659126,0.18565999471589228,0.2837019618122622,0.17260571858274634,0.17608746594617147,0.20033513349643287,0.2834003489616158,0.10393316350659916,0.17845786721037954,0.1914046881152752,0.2773932402435832,0.1865945359088461,0.17467413166358284,0.21630347802945807,0.27908870580428696,0.112527062631331,0.2733044314020485,0.214456378412766,0.17842933828034854,0.2543505498506225,0.2281703942146697,0.1884752054904048,0.2252992978350472,0.2336124755354169,0.1658845386789032,0.2600286467380909,0.14934085816900589,0.19473643673463364,0.18769629639728813,0.25854592155871997,0.1954303930178397,0.2068907492796924,0.1703835695026872,0.27120310268541764,0.2436699201576344,0.2934194899604973,0.2486157580334796,0.2679001913230527,0.2512903403717969,0.23005482477751865,0.13134218018118549,0.1826558941654747,0.2478917404274939,0.1730021393797874,0.17442550343826355,0.19378844223349026,0.2454067282235191,0.2194115160872326
derby-10.2.1.6.csv,0.20600727218977968,0.31829315407166103,0.4280908003020346,0.34504892992914304,0.2389986366089269,0.20889487765065196,0.43733311594447377,0.1603502736882564,0.3250836760212685,0.38325780084874855,0.4299841876875834,0.4253535391995512,0.3739772615855552,0.3415698973550049,0.4534676246194817,0.35625319470338057,0.3293076306114889,0.44279058962026,0.26447270853611715,0.29374113851370304,0.353827434324454,0.4371554286547171,0.3770713544007726,0.38702174784250587,0.2723499199803078,0.2938883252369143,0.3617742319347089,0.2902052584604509,0.2640021333504653,0.2552698169390075,0.3868371721351562,0.4361967629938323,0.28531557000456786,0.3399792129178229,0.42031139559462255,0.33518092694880297,0.30549746886711193,0.3061433770073567,0.37417830977787386,0.10175722125206403,0.2723150531243819,0.32556513328490555,0.4330575474352045,0.32139687184827737,0.32084740508397835,0.3038863258102865,0.4095900417277846,0.12613617221951964,0.43432893518755344,0.4666415900208542,0.3430921689792435,0.4024523602500796,0.4237881002117253,0.4430278287887084,0.3768106508191433,0.4195143864287582,0.1935431386419243,0.43157413474123,0.21863027468778345,0.2186385732019243,0.2324971580774645,0.4245807194594477,0.20409007091382747,0.1631535527020294,0.24589019513529725,0.3199135926415517,0.4498765025297196,0.2995920912182625,0.3216261937858099,0.3088756902405597,0.4453959648833427,0.2609225307842743,0.2237149805961792,0.3407401747041668,0.43087729144084,0.33448259126678503,0.2779645376634492,0.2751089912226225,0.434801355682084,0.3695508447666329
jruby-1.5.0.csv,0.2694230114710931,0.27731683625070225,0.32772471659456875,0.29482927720751045,0.25491735837890384,0.3400414976937989,0.3293486700747524,0.3632286002928488,0.34019986249842804,0.33334263326503444,0.3465383418345391,0.3528485773022391,0.3453144957752603,0.34825430921506045,0.33606619695201434,0.3635572034756463,0.3381837291686226,0.3300674778305181,0.2674855755146936,0.2440356669015661,0.28515677278208423,0.3164668947676683,0.30895896365455583,0.2702294809239523,0.34019986249842804,0.3483389932363253,0.3465383418345391,0.3528485773022391,0.3530415638048953,0.34825430921506045,0.32613315660451986,0.3254536630087583,0.30831497413273,0.3300993650421053,0.3461795063379398,0.336418031904498,0.3228253833493728,0.3634522867417753,0.3715782177137593,0.3864084801223878,0.2948075142304633,0.32054936607451473,0.3373436580022456,0.3369036601183742,0.30716404584500423,0.32951187061904386,0.3745593800559549,0.40311438007608585,0.23711739379873,0.2846203952534184,0.19695328403005616,0.2347888650090321,0.2431215736266121,0.2555049125516503,0.2164559452397856,0.2342760387942225,0.3553620968764851,0.3396776926576013,0.2672110389867797,0.3635810578909524,0.35486474838345217,0.3388901098778704,0.37231346326134745,0.4087392800545999,0.2187487806824685,0.3261930113758534,0.33024648664289435,0.3376583941350443,0.2862149323483329,0.3196757201823304,0.33882663082853226,0.3403619543297476,0.2092533842984189,0.3202071223025594,0.3589141159992309,0.34412949374450874,0.2750523045675116,0.3469088184942916,0.3562645250272353,0.3203314531662821
derby-10.3.1.4.csv,0.19502471790157566,0.3697958177726475,0.3937907483575728,0.3217144436835057,0.2239632046112474,0.1961921823392412,0.4017176231917817,0.11058141695990016,0.3422676097352722,0.41576601680112196,0.4000052625105597,0.4051507108780844,0.3594376937939443,0.3869597522268776,0.4091274572973891,0.3843339377900743,0.31043451448547865,0.4041240135907841,0.29546006318147283,0.2880273647464625,0.3923433984389553,0.40572568103394496,0.4054538590422597,0.3617241057358819,0.21131379690870974,0.2188220428822534,0.31061893372711386,0.2188326184217976,0.16020923062293727,0.19592089600231666,0.4009083786589821,0.4031130796174671,0.2740255419755269,0.2801697759560806,0.3927811905588841,0.2870667067328533,0.2188739585936759,0.2841922043893069,0.3159792167331937,0.0832770123585539,0.2509453161927813,0.2695749088114081,0.3920881034294693,0.2571511793273393,0.19382029103785872,0.2617292616125423,0.32080410850419755,0.01815049940469176,0.4091013063382983,0.4021361646437439,0.34208234559826795,0.3853003758321866,0.4046160149662007,0.3750719025254782,0.4091627386488732,0.4062787182730769,0.17941249642964574,0.3824401684662144,0.19358219440254384,0.14273753077853318,0.19303425745799133,0.3879487521152886,0.17682199450018302,0.13201853837221336,0.2573928231803422,0.32539261130664743,0.3940211717144544,0.2668938779218171,0.2354539529035856,0.2880544695578758,0.39802885359858137,0.24293766058229704,0.2123134822468576,0.32757956840319324,0.38980976631739067,0.2951480115861889,0.22038341254728172,0.2431616552634311,0.3959494605750021,0.3917319118082835
lucene-2.9.0.csv,0.2426209360884768,0.31393866836620005,0.3299246677629501,0.3654398206905444,0.2416437907741888,0.3079804751440854,0.33197164304345184,0.30667536968771913,0.280828764343216,0.3660635525372233,0.336906675704579,0.35731722428303464,0.3317069478102547,0.2836623077809902,0.33019336824515216,0.2795283016123781,0.3539941841065295,0.3193178736712592,0.3084079688699808,0.26842305871166866,0.32577184755659816,0.3133154157119151,0.35984799051919064,0.3429647851068577,0.280828764343216,0.3515331756183121,0.3267038848249973,0.33152973519056744,0.30807678685748635,0.2836623077809902,0.3689977452401461,0.3246263291425007,0.29440606288496995,0.35866101254054283,0.3254721268277265,0.36291748360888776,0.306354465809547,0.347972448446107,0.30911560962635803,0.2321552073559117,0.2851082069033289,0.3412439389633809,0.3158855422625543,0.35446987184014384,0.2806873268847214,0.3471808416789891,0.3243966093703204,0.2331328880360284,0.31654594385566864,0.2840639696766781,0.271996678564528,0.2971293925966336,0.3033753960642513,0.27194817303109203,0.2859426970260596,0.3012116063222859,0.3289990019377265,0.3187808495485803,0.2725164483806942,0.27287367740449925,0.3066278416572617,0.32466001332062155,0.32365416239444883,0.3003514264950157,0.2847030484506462,0.3726215713188652,0.3279996627777129,0.3760225681764344,0.3149690443859077,0.3765690616993192,0.33986811505669545,0.34801560954223565,0.2465824722011834,0.34310847718306875,0.3226316128470582,0.3761270886075925,0.2744461584648532,0.3047141312338128,0.3339740781972873,0.34682836968586866
hbase-0.94.0.csv,0.2524988528133329,0.2606077888676632,0.39918224694928656,0.34978200244389823,0.2629682174029248,0.259165637657132,0.4072592617223984,0.269014135688619,0.3982660452754881,0.4098196959054883,0.4135451451741615,0.4103016963860824,0.40274543465432666,0.41057703327574346,0.4140570626635253,0.4138563355470527,0.3535138382234909,0.3880854588769328,0.33075355803375545,0.38416944200955977,0.3471758505461933,0.4044060540813361,0.4114209340069406,0.4224697168822775,0.2813792136983236,0.28703450484562465,0.345444361434,0.28664379944685203,0.25887258208569625,0.2692587468479559,0.3830398508897079,0.4035219915002836,0.2716151321074345,0.32410305747478463,0.3424551563307585,0.3248886344728398,0.3200218960509406,0.3297487656546016,0.3353744028108145,0.21382383834231447,0.3195035876852815,0.34060158695315146,0.3547973000495745,0.33675776080677644,0.3123159056821173,0.3535130038454625,0.3273649390610456,0.21582004318999065,0.3970430605371831,0.4045682913027927,0.3626838988071603,0.3745465820889404,0.3647862659723207,0.3696615185918346,0.3833766509887024,0.3922311305414607,0.26519611431408496,0.367943816255742,0.2405794079368152,0.2762842029981291,0.2492131751745316,0.3701989415146777,0.25485294678124737,0.25729640432622625,0.2969991369324209,0.3476371045959529,0.38599100754481497,0.30696667916168513,0.30608908777119603,0.330055163773866,0.3908476444817551,0.29309411673854163,0.24191061049798604,0.3232235690063353,0.3826519433693927,0.3441588584636609,0.3244939878555193,0.3038095989299288,0.38943394518424196,0.37550745877751135
camel-1.4.0.csv,0.20410441068617186,0.2677811944834149,0.325156209709538,0.32748003486448746,0.1816465367406016,0.29482504917106805,0.33423446083275016,0.32388854165824604,0.3073506095483611,0.3318935276482433,0.318874125605668,0.3706504362315858,0.3384830168415976,0.3078989332079132,0.3010848774311932,0.3333517777757745,0.3210470694679505,0.3155801847277196,0.24969771376916955,0.2678674988801432,0.2580292985824498,0.32375615917569844,0.3051610327968423,0.2716021986434481,0.3073506095483611,0.33179190382734425,0.33299686022077274,0.3364130852962825,0.3384830168415976,0.30927498442428425,0.3459388806321605,0.3363650976533393,0.29039778495584384,0.3397839942233854,0.3300425102183441,0.3538118876444508,0.31642666223290594,0.3376437911992445,0.3351802319281046,0.3478659870299789,0.2806014229833573,0.33259844948728995,0.3320726215156085,0.3472967208733657,0.28668364119313394,0.3339467823557902,0.3351085658432644,0.2965473526521015,0.2832048016559625,0.3240697757184399,0.2473635586399291,0.3049624905510036,0.2777967709861936,0.2808584129421472,0.26823170328745205,0.2886671283011593,0.3017213703688009,0.3094416215779443,0.21135843891878764,0.26904713549983744,0.3393526308669923,0.3148884052715223,0.3245317688081393,0.37859202478757786,0.2381941354542709,0.3216700841414568,0.3220643082164073,0.3809371639158813,0.3001387177791265,0.3346707084955812,0.32386425621752,0.3021641971937571,0.1877906100640173,0.3152417003458085,0.317204663068855,0.35585691485885185,0.2505942503288469,0.2946467568183045,0.3128014250648887,0.2874453275056852
activemq-5.1.0.csv,0.2075350950683942,0.2556809610675409,0.2982545244017725,0.3246319466162808,0.2153831241315119,0.3130040977379378,0.3110068229357347,0.2980245117284513,0.2712323089852491,0.2786415099121566,0.313638501015687,0.27248202098038665,0.2780094812404708,0.2723386056451058,0.3081131697981964,0.3037198028929429,0.35335828392739554,0.3185072133806619,0.23726056159274075,0.2326161493473112,0.2599168763449184,0.30988624694370026,0.3017000931398672,0.2597361804643807,0.26729035872261586,0.2786415099121566,0.3050286271714276,0.2882946496194238,0.2780094812404708,0.2686736363873867,0.2743225089034076,0.30262746981361915,0.2751191172254218,0.2940658214379329,0.3286875948247914,0.31477666096552304,0.3157592877683216,0.3011328795420613,0.3646482364624951,0.2653573373353803,0.295624335706495,0.2962205849265159,0.3146026010372285,0.33189380163911186,0.2946596721243453,0.3139729174923717,0.3286401153480949,0.3141508197279265,0.2929994624333431,0.2869166234453183,0.244766482767002,0.27263132500824355,0.26599872294105165,0.25394273645851284,0.2540832579618597,0.27569501237406,0.32863892511598675,0.3148353213841574,0.21284812311012904,0.30482071850424863,0.3189190422881894,0.317528893917284,0.3198297464715263,0.34863451646900306,0.2543351946053829,0.3314221101612441,0.3130514112137641,0.36538122369205456,0.27433656769849385,0.33163510302571103,0.3167849144267452,0.3307219712420017,0.22873227523636724,0.3222318701686605,0.3125553157725324,0.32873563310342696,0.25952859927726324,0.3116582762324461,0.3141535873757836,0.2823681629221979
activemq-5.0.0.csv,0.22927871627914306,0.40467868757723535,0.44625879743249136,0.3763824898832404,0.2554011470360484,0.2049110095428958,0.4334521172534452,0.17868016754912314,0.43370039384213066,0.4453500610906525,0.4449607771478911,0.4274353787087004,0.38985277622289977,0.5093034738892348,0.4364099396131034,0.5124985336102996,0.3882664750225645,0.4269140337623701,0.3707684717458089,0.36995022547448175,0.4124785816765092,0.4318935542838975,0.44875266738236586,0.4261521321290596,0.24599072503291375,0.2487050424863101,0.34366800095446737,0.23519155473104306,0.25498775755034475,0.2556225897982135,0.4134125152057237,0.41075055612766986,0.32198407045184263,0.3398884222167928,0.4228549247537088,0.33854978470388397,0.3298306060430445,0.3356042885182785,0.364029119988065,0.12841642583250604,0.3557940031393164,0.3271717071057356,0.4094257266946819,0.3093057108456003,0.2899760126601809,0.3188353761715361,0.27639076026788995,0.12048892251605052,0.4706995648362165,0.430336834255124,0.4043085513715765,0.4259498578378959,0.4590224050912387,0.4219862532159654,0.4574526750316813,0.4350260279836804,0.19480127667521446,0.4452810618867217,0.2521377184680735,0.18721223029342896,0.2685500718825602,0.4551877073596538,0.1953727326598714,0.2103871921976337,0.3006745784942951,0.35359471207841275,0.4485589695308523,0.2840774231580744,0.32611138886802343,0.3350393997675065,0.4432278990445672,0.25522148359900865,0.274343410442954,0.3795126759627071,0.45301852377140095,0.34111414541062296,0.31406411063606554,0.29254422864601315,0.4355732757735331,0.4386053844033989
derby-10.5.1.1.csv,0.22445842163652008,0.3258339309909113,0.3871802342803124,0.3607357414477334,0.26987282282521274,0.2755305535773817,0.38394973247018377,0.28654594698012903,0.2854344719147628,0.33153828770538096,0.3767487780864127,0.3526309696084234,0.33303994501055023,0.3001327525349351,0.3695130099435456,0.33923839775331405,0.32695082385674723,0.3793261658509121,0.2930839315891641,0.2967912079360105,0.3061607940988134,0.37712586815335697,0.3685819516980789,0.3008323232064041,0.27871908302311393,0.29107628247660033,0.3607741579555479,0.3023971569085165,0.2845957659426102,0.26985281945035194,0.33463489988473805,0.3621556547116908,0.26517482075565124,0.32297089637687665,0.38213165912516944,0.32927230421115433,0.3033653082140443,0.32794420942750657,0.3769844255826255,0.22796078229070016,0.2731829048760772,0.3146918870634713,0.3802947717484318,0.31188632029819463,0.29508655544038925,0.3286025450001408,0.3790803179002085,0.19526743612598213,0.37837948359622575,0.3521366110207848,0.2876198344848801,0.33286476506990115,0.3231629044884172,0.3183340790653019,0.3142926869883656,0.3330748000877096,0.284697909572223,0.3870621756983768,0.2383746913229591,0.244077932488872,0.3272518748456279,0.3862732530171049,0.28262101402256123,0.2834348543814049,0.2535607537640417,0.37111417995798623,0.3862753691410039,0.3143752452603923,0.2969909704294952,0.3281651111145751,0.3856763548813038,0.3055555758583867,0.2254721405482086,0.3258997733128462,0.3862425034327095,0.3196397505529148,0.2856373621653408,0.30032179230590644,0.3906671150614959,0.36671410216362577
wicket-1.3.0-beta2.csv,0.18802970957839604,0.22195236775676352,0.3013760964642327,0.272653781975137,0.18122043835418145,0.26351857875368195,0.3069101828751243,0.2552943007829149,0.2771977069146938,0.2820022594337813,0.29521878398144863,0.2849479762953765,0.2834433871723626,0.2846808879462845,0.30018873913455096,0.2667563028116932,0.2694379972311946,0.2946213587186889,0.20563827873476287,0.17976140258789325,0.2018689948049172,0.29502799845183736,0.2394458104767431,0.18886283509123591,0.27388509836631425,0.2828680053783233,0.29521878398144863,0.29121657698586484,0.28869272804005003,0.28164511877979914,0.2788540377581555,0.2965873707756028,0.2714079221557356,0.2673591636491041,0.3050130515265309,0.2908870911127099,0.2888769989701317,0.2709596713197718,0.31021199607679345,0.2763300934788501,0.2457746814989155,0.2795643025287546,0.29869193973067404,0.2977178832256511,0.25578947837599897,0.2754408160107877,0.29920584346982354,0.2565081169442249,0.20586429168938408,0.25034979137653984,0.1584009188778727,0.1911440559071163,0.16622934206260365,0.214900915188625,0.17492056235472986,0.1850984755841812,0.2600792979594692,0.30237735376392866,0.19500755919510188,0.2475935204563197,0.2738597919527146,0.30456598264020884,0.2587966578370337,0.3067050963226017,0.1887957903252612,0.2733245103547587,0.3058625782138554,0.2992614024779344,0.2564042943230044,0.2777922051031146,0.30830208265823345,0.27611028765702217,0.19155646319597927,0.2555174979853025,0.3062710447285337,0.2933617560929773,0.25367227181433405,0.2604128109990278,0.3056514978212333,0.2621230370958546
hive-0.12.0.csv,0.054355427093069286,0.0847730862849326,0.17930112136556015,0.0917217217380142,0.07798778656433837,0.03251328505384663,0.17965126052736952,0.02518011046611036,0.07088378639873824,0.11057068978601643,0.16946809001590268,0.14850362496430422,0.15711429010221714,0.11100572988588124,0.17623231478601276,0.10774584459584287,0.05111247661320952,0.18348905068132912,0.06646307497463724,0.1333771340320043,0.13335507912786773,0.1805869561554256,0.11207272536537184,0.13469171500509627,0.07088378639873824,0.0,0.10114585355340984,0.0,0.0,0.0,0.14887190397859776,0.0,0.039834010723699166,0.03834682365712176,0.08208759850864347,0.023016725221100497,0.02218237723077192,0.02131652431623459,0.0,0.018292916594405902,0.04284329215166903,0.03284966243897206,0.06604480578008863,0.02373279756787024,0.02815336401093145,0.02640063890673324,0.02149442048064458,0.015383578490600297,0.1310303168168234,0.17233142551409805,0.09202025298146604,0.09862081578412156,0.09829078974289814,0.17047605100962485,0.19244976903515468,0.13530219231905544,0.05507540782227362,0.1673750179340586,0.06062001144698224,0.028222656750765306,0.06179660878529985,0.1668681152430129,0.03902075797203694,0.03646524005997416,0.07094736077182509,0.07318340375011716,0.1677859825192509,0.022883207514436683,0.02536238054086633,0.04523317014803328,0.15980085651400375,0.08239685568811812,0.06631121428211223,0.06663021109345643,0.16552629502244787,0.033594606880744816,0.0400302976475608,0.05747387670043452,0.17148108837743326,0.16016670189432736
hive-0.9.0.csv,0.2248765800787305,0.3169528593184732,0.4594015251126251,0.30603600236341744,0.2113320754754744,0.2526823838485549,0.4420783491604237,0.22403829299489925,0.3907438356157459,0.3890507866102326,0.4401378794056761,0.3834619014391372,0.39023009777799983,0.3994297249788687,0.4365483154182253,0.3851808075026763,0.3202382004989647,0.4555960042946047,0.31423475517121696,0.3353346694601652,0.3792314636288439,0.4504551535498072,0.3846187470139577,0.3873284973066471,0.2077065626047264,0.2436902168366559,0.3144662972045337,0.2328567117051281,0.19536729556932675,0.1765453958892559,0.4342755136605874,0.4302220529194837,0.2738600184147019,0.3140009631473332,0.4256555836314533,0.3143981720862073,0.2731983908201421,0.3041987029063801,0.3172040004021276,0.13591969162636355,0.2751477104808697,0.2964148904695437,0.4286351129184486,0.2916031787225617,0.2388685055332461,0.26365989484243324,0.2742552116618213,0.12873689679585235,0.4134512653541636,0.43801578231165983,0.4032756738605024,0.3983119598715436,0.4113982684497042,0.4421687614181479,0.4478718358453485,0.4395919865972036,0.2431851156297909,0.4632433481498263,0.2332618739310776,0.21419234114209107,0.2800753073955356,0.4644353031730165,0.2459767598072833,0.23576230341549256,0.3136957693311303,0.3230111038509628,0.4685262856249275,0.30928438275592723,0.29782157011911325,0.3505872967534063,0.4640460577345088,0.2735822732268435,0.2360658530882641,0.32778033512946325,0.4631944835403538,0.31060153484829545,0.2943628539513817,0.29058692353130605,0.4636099977711294,0.4544661590851419
