clf,3,3,5,5,7,7,9,9,11,11,13,13,15,15,17,17,19,19,21,21,23,23,25,25,27,27,29,29,None,None
metric,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score
lucene-3.0.0.csv,0.17461055112239166,0.2850283912070623,0.14496507251406823,0.27887321034307205,0.18339161057572909,0.27298361561166445,0.1751530937219305,0.2786409778857247,0.20846422417179591,0.3128941067020877,0.18909278360483617,0.2996425512476365,0.19195745252303117,0.32527824806554545,0.20946899944764924,0.3441935665531261,0.15587539130544753,0.30150166068849216,0.18418685403096996,0.33178807129345883,0.13921898051419487,0.2939456123177155,0.18756647575723578,0.3348665396814978,0.16752554471653916,0.3187581322891132,0.18864126923818259,0.3396029400945967,0.18781784745990712,0.3360360522668903
camel-2.9.0.csv,0.15466346705482423,0.21425147843089326,0.1632269770385304,0.18371119675263878,0.14275708945235985,0.150666631179154,0.1442199978185705,0.13973435660207276,0.1416215366102781,0.13684782468606838,0.13375589526555992,0.1216328620322144,0.13275983022967078,0.1147569382135853,0.09839982299410704,0.10180759898408633,0.1075535423730627,0.10414844731975711,0.11471622133800262,0.12296363433426517,0.1152790917365975,0.1305683207067813,0.11126621226781387,0.13850424008743784,0.11208954887803799,0.1484890513912109,0.10657866610010758,0.14522540101839082,0.11050127999236045,0.15091698133488196
wicket-1.5.3.csv,0.059401014324044765,0.18130629723016325,0.12223688782989796,0.18059002836031582,0.07124539677057097,0.13959394574791514,0.10056107436937287,0.13707608087795511,0.10875545628865403,0.12844454252458665,0.07547607756297839,0.12246551349653317,0.07505350435606811,0.1280901326046019,0.07758389643106303,0.13140717510192781,0.059623139823201596,0.12152555929928467,0.06613734304294008,0.12679888642946285,0.05419464195169221,0.11251743890740164,0.1095357858370566,0.16501016887634615,0.06965381774936277,0.1278176003055406,0.0764461369402824,0.13409071326436736,0.06160579592887027,0.12140384089144383
lucene-3.1.csv,0.12062098394020374,0.13089489968574988,0.1655067186288371,0.144766255436266,0.16698376863089887,0.16360855606839886,0.16703249700902167,0.20529344596619314,0.1689594057674795,0.23585021370299647,0.15545701278510615,0.23575347921741538,0.15738390681225986,0.244230609388413,0.1433079131899146,0.22745491587325553,0.15117650682534642,0.24746274163575435,0.14326391794845916,0.24167051528993536,0.14210612329067987,0.2473715209563312,0.133680011755362,0.23717830712836047,0.14130053778327487,0.24771496848598704,0.13834864467319202,0.24737238134846057,0.1508350882900117,0.25425184621011504
groovy-1_6_BETA_2.csv,0.29684439391897893,0.33050389735271085,0.36241304765384447,0.36233121921149475,0.29699895315298475,0.30307331066686133,0.26943081099539,0.311959667296916,0.26628192253024546,0.3347190497098523,0.2589800390162012,0.3410451031217631,0.2695697931227525,0.34291442658902743,0.25614641016950274,0.338634795468413,0.29226227247935715,0.3753980847149281,0.23177779825317804,0.3159653255088648,0.2743659199155524,0.3586656522740226,0.2981372115832825,0.3775110586421782,0.27749764116434206,0.3689925156634509,0.25847605682098906,0.3403486029952782,0.263417754654078,0.3468981887282952
activemq-5.2.0.csv,0.318919210644081,0.46443570855017313,0.28304277765290353,0.3616755299119017,0.2924116168273415,0.34199169463903495,0.28231216693424344,0.3201397202740877,0.26632919131077926,0.30063319993404736,0.2482252125535393,0.29357170796822996,0.218664845016549,0.2890263536387492,0.22466748039752832,0.32501443672826935,0.20843557755603015,0.31635371010632485,0.21639067290793593,0.32535953884331015,0.2543511535580888,0.36680633797603607,0.225902711560291,0.3418898101812189,0.22331951075784265,0.3392340839844709,0.21589278273492882,0.3331245011556796,0.22514654109670532,0.34175639991816464
groovy-1_5_7.csv,0.31366203724112807,0.3554622701762105,0.29421048631261115,0.34366431721175184,0.2614020736794537,0.32968757967745105,0.2615174387893584,0.33308762810648224,0.20399903594092703,0.30329788244974654,0.23915613325435447,0.3385424472376226,0.192533944396038,0.30080132750039373,0.18397842486622612,0.29973279518325957,0.23171911064595627,0.33650110756689705,0.19997571172150455,0.30447259222259226,0.23963784307139396,0.34625738564554354,0.18178721850773433,0.27978482823219664,0.2072157855989773,0.31243050808840295,0.2011762902732507,0.30977554341370134,0.2457446234254062,0.35363793467740834
hbase-0.95.0.csv,0.0962915849291573,0.5059131693189506,0.14862355947368172,0.4357322869416261,0.17132583790865807,0.37347511739754424,0.13796610724228026,0.3363821286781109,0.13869796755241678,0.3185221142816502,0.12119808388838489,0.320255988996523,0.12984081331997763,0.3519700448111163,0.08934454994044069,0.3249165950523928,0.10524111380730418,0.34924177055752753,0.0991873792579891,0.34529573396630353,0.0961523434282339,0.34849211152383713,0.08332614826095973,0.33585650114300647,0.12258262168418826,0.3740829601376659,0.08633679619325499,0.3389232024518837,0.12112590989882795,0.3731978173692111
camel-2.11.0.csv,0.07706764458834756,0.1729445655488186,0.18956382506115357,0.1978872889217822,0.21078685742999825,0.1910016124588555,0.27509614109673797,0.20419478456962029,0.22702045573673782,0.17793987119085117,0.23865011396575977,0.1795005456103228,0.21963837650123408,0.1746066814279918,0.22421860729218102,0.18321649192086928,0.1994942170604209,0.1754290569171838,0.1787072282794941,0.18161386946386537,0.1794550452623735,0.20021623092583074,0.1880191216383874,0.21059078112927235,0.17097579459038428,0.2003138865425001,0.191507257564232,0.22120063315061309,0.1715318093824205,0.20187767379571955
jruby-1.7.0.preview1.csv,0.30538273803543564,0.3501002870667103,0.2454345791474866,0.2938015974555552,0.2564042146449733,0.2898169334238069,0.25847169495278766,0.29794838638876686,0.2455100116603165,0.3193142201801485,0.253568980462113,0.3338310580852882,0.2305875486406351,0.3236875851185958,0.23370693055591346,0.3235377768403561,0.2550434025714082,0.34790133572235055,0.20034674948127798,0.2938239137891401,0.2448627013368832,0.3399109888564279,0.23554984122120617,0.33069112783136095,0.20146196278269696,0.2990171654147253,0.22409741436073827,0.3184799021903985,0.21674966032387671,0.31399758133003225
hive-0.10.0.csv,0.16885394499774684,0.37800898009404066,0.22098225597909818,0.35871159195069346,0.18398518065203945,0.3079310675618387,0.19839573328816218,0.3026509921680636,0.21272666164801823,0.3493003661794511,0.191405381173464,0.3350002959398383,0.19131010926262754,0.33319166127989663,0.21577406878666955,0.3582900732165439,0.1725246181465261,0.32670305729129256,0.18554064860025787,0.3250975903181785,0.23168544337776026,0.37978114750173575,0.19840731531085032,0.3400695029371501,0.16589288845044678,0.3082516339869282,0.22078869752712812,0.3629366575690105,0.21067236868705666,0.35919976537623594
camel-2.10.0.csv,0.0921281640025668,0.1954584780582437,0.1427065338761756,0.17684193723166594,0.16555887209458803,0.16621324689180686,0.14639195888408216,0.16424316766013802,0.16044945488076548,0.16076111074903518,0.1534113148620862,0.15071036286687395,0.14487805748229496,0.13745692898215553,0.1449881469973512,0.14995292373685715,0.13392875041502617,0.14660510611298008,0.14483742484105241,0.17466258050477323,0.1257271944561042,0.1658534914134701,0.11614072050876079,0.16089070566840386,0.13994705592093873,0.1886484946829086,0.11604902110939116,0.16332499995385394,0.11903400671371205,0.1681248845593252
derby-10.2.1.6.csv,0.16692261395269375,0.6423118475265797,0.2003472686760042,0.6343482250885454,0.20951180228682723,0.5598203906620388,0.21061846391577568,0.5200205031392123,0.2073186675134645,0.46917696625008715,0.21221012025108318,0.49100747706104736,0.20238132596108596,0.5057109013000488,0.18696786285089512,0.5047819129468386,0.21197561369869042,0.5328124206456211,0.2066824370134344,0.5448318917349916,0.17861413347370586,0.5226678024042669,0.18859632478939792,0.5313142239597209,0.20167642354737778,0.5412440857647705,0.21874224940869588,0.5564511149313726,0.20636632418852344,0.5478634530856882
jruby-1.5.0.csv,0.34730855302011315,0.4116878277777276,0.30343132244534765,0.2508986262938009,0.2554166732122651,0.27279096683812054,0.27180879453769313,0.3727771726316538,0.24007697052641058,0.3775617624802056,0.23622596391956616,0.38524986720969256,0.24112635298683907,0.4117096021406923,0.23459050426348413,0.4081263226637438,0.21246184688730382,0.39131930492728506,0.21509006424656674,0.39049236002233007,0.24577207517579955,0.4218686127396286,0.2177083109032209,0.3941958223001326,0.19008120903132217,0.3688936929918346,0.23604459222164056,0.41425828769169576,0.2089866329845823,0.38349687028878543
derby-10.3.1.4.csv,0.12660236562940982,0.5760288823540798,0.1633036571951204,0.5535655567065108,0.180994528710029,0.5135054307634629,0.17457794458514692,0.4731115335629968,0.1827895442889827,0.44476676713076674,0.16886972410776177,0.4045215172884989,0.19499014053565522,0.433039363896674,0.19098991172469343,0.48128469785717415,0.1444481989793137,0.461706634652881,0.15887241789029946,0.4739336105898476,0.19104538454624045,0.5111519594059237,0.17556259298295693,0.49163175873487924,0.167549449858754,0.4859177457136884,0.1780258497924013,0.4971776239090069,0.17754857738186083,0.49550238409746167
lucene-2.9.0.csv,0.24639882877445987,0.42108774413768213,0.2554075849061894,0.3783814874505191,0.262893311156388,0.3832725571598431,0.26250321247792646,0.40179687477952075,0.26633894402250025,0.4181966013460644,0.24529510660302575,0.4170540831030537,0.2438961930280522,0.43399416974608407,0.23216858686251246,0.4384429575644452,0.22894079312737262,0.4433390833118885,0.22890364104233368,0.4485631949782865,0.2265784280736099,0.44555083480491964,0.24929072455214288,0.4625098208524893,0.23986046197523542,0.45489490948852185,0.24313867046542623,0.4582310437613474,0.22059520649362216,0.4423290327925527
hbase-0.94.0.csv,0.2374263503834781,0.524739838441161,0.24349188526985197,0.47257199016340384,0.20677693915890613,0.39836907844206704,0.22999294521942515,0.40503182851911745,0.2359556428933341,0.4521292914881991,0.23755608039143572,0.4564346602511268,0.25433555016817,0.4745186364997685,0.2424334312753703,0.47357311713443784,0.23819481382324087,0.45708780300761437,0.24353406579619902,0.4684596073039469,0.22201150723533705,0.4421883026128309,0.19140668386975127,0.41600836532440305,0.18725147017216084,0.4092560959306243,0.20490117558692578,0.42987589323674225,0.2297783636956154,0.45443954673907505
camel-1.4.0.csv,0.3045131940067385,0.45000634938365647,0.29716442996860565,0.4292809787249624,0.24504073745606936,0.38836426150826353,0.19712557971660397,0.36953210560505895,0.20161079973676943,0.39088652579880023,0.19984399207934284,0.4022647199463606,0.1891656662818676,0.40240710465654234,0.18890060406594686,0.41463774855495655,0.17493432437993578,0.41386001863549854,0.16427401418907905,0.4048871592763816,0.17027291686107884,0.40691900351933347,0.19130685758349028,0.4244295817997052,0.1994896218060057,0.4319287202746347,0.16851351333015865,0.40701786785054594,0.1973976533430432,0.4293475261304783
activemq-5.1.0.csv,0.2942351925699012,0.4001558588368647,0.2845616742127171,0.34360245905465797,0.2562599815816137,0.3068851096424974,0.2483650447300801,0.2976708076239909,0.2298880358194159,0.2795589434124835,0.229427575550447,0.2893444878486744,0.24361540204601476,0.32011607937454917,0.2068052905100392,0.3024281480878025,0.24780383538612902,0.33359509234206713,0.21639762141176336,0.30977113677688634,0.22136439244597922,0.31124493741376413,0.23730369972489979,0.3287469675350785,0.21525989249634808,0.3074513244095386,0.2505811012835577,0.33767179228839883,0.24990226354795883,0.3363418000491224
activemq-5.0.0.csv,0.1792060968184421,0.5141209034787215,0.16875921647590206,0.44459831700737823,0.20513392636206748,0.34590123858984945,0.22360758935521124,0.34741651766098447,0.2117713378228905,0.348138723531144,0.21832866139154175,0.3969025049043959,0.23250776025264913,0.409495169355825,0.2314339237715742,0.4144342315768704,0.26178851296169275,0.44604576618638736,0.2177775582582179,0.3957889551028964,0.1852437177134825,0.370601043567539,0.23110815628599496,0.41188794369018755,0.20199001936643157,0.381982253150326,0.22093182835585687,0.40924758889878726,0.22033747137769008,0.4048077794012007
derby-10.5.1.1.csv,0.23154226200108027,0.433572217011899,0.2389982543965394,0.39629741430043525,0.24234792084710352,0.37399878852728613,0.252634277640796,0.35058250352956727,0.22902020990010763,0.32601510560371144,0.26306274535908536,0.3461119543479089,0.20169304903389318,0.3235492844295346,0.21615862545548095,0.34440559639327867,0.2046719589023446,0.34415201902348713,0.2267475697872932,0.3702658564644671,0.19254549630822254,0.3427935417399032,0.2014217357286652,0.35386406222010997,0.2287068266071848,0.37939147267614115,0.19353317497756856,0.34563201920857817,0.20432872502068913,0.35699207704895103
wicket-1.3.0-beta2.csv,0.29162507363792844,0.3438179110853359,0.2266633088597404,0.24940862429257918,0.24516060980334473,0.30346512742064485,0.24218304628734996,0.29495536548319995,0.22368641749425558,0.30393716790629044,0.20789422120720516,0.3075745421302713,0.20367646763964584,0.31642285507048545,0.2096598595413427,0.32994251036458866,0.19060710903051464,0.32024844793777024,0.1958469833226918,0.33197585078835756,0.1901073719520078,0.3343328440365613,0.1777948923800096,0.3206510618616759,0.19317715385474707,0.3350060298736105,0.20127082591035084,0.3378363639664212,0.1941872844083369,0.33744992369650567
hive-0.12.0.csv,0.03315464244316554,0.21270026880916407,0.04560708534414918,0.1658012354594155,0.03307850828912507,0.1329389399870613,0.04538471187453831,0.10951203339713615,0.05298135643853337,0.11008317634198539,0.049394032130053354,0.12102983162472607,0.07290185844216414,0.17265381370283275,0.041027133799381464,0.13392980834000284,0.03124952636726954,0.12470701537993698,0.04244781761190751,0.15672686141639428,0.03482225098713268,0.13502748721480237,0.0314253294646212,0.12382678976410495,0.039913213120098545,0.13107786419288486,0.06651791026886447,0.17220394576840467,0.0436610348393204,0.14085456021736326
hive-0.9.0.csv,0.23658645651446936,0.5393602131527188,0.2010947856221011,0.429076758899258,0.21219553161438848,0.40106125441145013,0.22133791641050743,0.4487831604942638,0.20774955431330966,0.46404893116268947,0.19138170015868397,0.44699490248739526,0.19699197755465767,0.4360954834602572,0.20160903454759355,0.43380133319984826,0.19429751292970804,0.4382612815694744,0.19887079138243954,0.4546617074392771,0.21687284385948832,0.47537702717781355,0.1972071920538433,0.44817983030777414,0.18103485148566245,0.425318295319742,0.21181573053269545,0.46434428710246867,0.23224662447957678,0.48137820455517544
