clf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,BagNB,BagNB,BagDT,BagDT
metric,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score
camel-2.9.0.csv,0.16673012370925636,0.17487409327397066,0.2611598385647804,0.2553435256272718,0.2371162191592716,0.3635662062315168,0.24128899944512594,0.2215664376151632,0.2892268557439954,0.241300971194912,0.26699524668412555,0.2321942167255157,0.23736279654716058,0.3506025153829011,0.24693028936549338,0.2123408599690825
wicket-1.5.3.csv,0.1220959226326689,0.18729712574835009,0.1423271573484174,0.1959587833072131,0.22261136074288387,0.3266785046179068,0.16505381200339633,0.1855029155934674,0.16199048176258074,0.14977254417270772,0.13703573212833006,0.17539843746163492,0.21632372659624904,0.30159958902291095,0.1441378832967475,0.15949611151576593
lucene-3.1.csv,0.14855858869410593,0.2978032438546496,0.18640846119781204,0.2321677707730381,0.17645715978594406,0.2760561794597896,0.18496405483081665,0.16847581403015952,0.1733111977461887,0.1982845623814876,0.19099454546966715,0.14450195829138146,0.17993122806256218,0.25130966314209663,0.20406698020771824,0.15754830523725608
groovy-1_6_BETA_2.csv,0.2689475496814033,0.4068744697271988,0.30894171035949325,0.37788170218822414,0.2332320106376045,0.3724879933925563,0.34285486746460764,0.33257608638438496,0.3707588452314907,0.4510695651648995,0.3637621794219171,0.429630154970488,0.23226100451596587,0.35625732933141285,0.399989165707099,0.4369190091827512
activemq-5.2.0.csv,0.3092938096402249,0.42727449302245823,0.4279271892370653,0.5206542140851698,0.4059187508666832,0.5696743022980822,0.4412080539120928,0.5339437954385299,0.3550479069928158,0.4269551377196211,0.3643313231187543,0.4602290478839113,0.3920552433486684,0.5468831386160695,0.3649375564704772,0.4487422330665714
groovy-1_5_7.csv,0.22463019297669395,0.38968667816833147,0.337126801493995,0.4592470686771736,0.2365957427146327,0.4422748521027769,0.3962963408896368,0.4326137363010685,0.3520120662872557,0.4649700459023633,0.3529620229413649,0.4096750280108367,0.2168836589480053,0.43309187256997744,0.3600652898558566,0.34588304919824936
hbase-0.95.0.csv,0.1283285555992036,0.3761065339447292,0.22656320705086716,0.4537060397777114,0.265035021816397,0.4510920716920346,0.235310439197287,0.3950752743665242,0.2000867091303354,0.3866492226028383,0.2274669582003585,0.4404572048803325,0.2639589201382798,0.4684322763935721,0.20398449805068058,0.4253944155885082
camel-2.11.0.csv,0.22213983290204048,0.2242680571133865,0.15830631900346706,0.18648179285050634,0.1781222406120939,0.2688258611035141,0.19288794692660036,0.18987255986792032,0.25056993896080665,0.1987709912186233,0.2748120816360864,0.26095617230839996,0.1821565746635382,0.23611630592047733,0.20970192781162256,0.23013711054878866
jruby-1.7.0.preview1.csv,0.26342195872791896,0.4007985865447571,0.2962338172714629,0.3512046382547282,0.29596221399540856,0.4529745099685476,0.3178415367760815,0.3085951434422206,0.2925912710344177,0.3491799137506837,0.32520981897256696,0.3365903483989853,0.30221435870963526,0.4283622442212199,0.34179134842791464,0.32829600653478896
hive-0.10.0.csv,0.25198567980146824,0.3731816537625682,0.27325184302734684,0.3892358959272944,0.4151215357122862,0.4880839508091198,0.25682587226045306,0.3095699088532229,0.2488539497245099,0.35377710416964725,0.2591259081531582,0.38027251339507984,0.4079218002371133,0.4642529975364839,0.1929827625103912,0.3453774022401247
camel-2.10.0.csv,0.1703835695026872,0.2147673369887741,0.27120310268541764,0.2373280895520146,0.2436699201576344,0.3669454168685958,0.2934194899604973,0.2262194408300369,0.2486157580334796,0.2140234794463132,0.2679001913230527,0.22163809718421515,0.25129034037179687,0.35038675183841594,0.23005482477751862,0.1927444270141683
derby-10.2.1.6.csv,0.24589019513529725,0.5649226244571888,0.3199135926415517,0.6524902342984064,0.4498765025297196,0.68528056009891,0.2995920912182625,0.6383936255488519,0.3216261937858099,0.6075545144202403,0.3088756902405597,0.6708203164723598,0.4453959648833427,0.6863432472056976,0.2609225307842743,0.6575618709928702
jruby-1.5.0.csv,0.2187487806824685,0.4752710285331696,0.3261930113758534,0.4002801382442988,0.33024648664289435,0.514776106365745,0.3376583941350443,0.2817704879783767,0.2862149323483329,0.5130848941565151,0.3196757201823304,0.4106331384679604,0.33882663082853226,0.5161421551114449,0.3403619543297476,0.40486978669331347
derby-10.3.1.4.csv,0.2573928231803422,0.5474144523293196,0.32539261130664743,0.6559461753148139,0.3940211717144544,0.6403995857616509,0.2668938779218171,0.5653809237138864,0.2354539529035856,0.5391424521041018,0.2880544695578758,0.6307371458602384,0.39802885359858137,0.6398895282333746,0.24293766058229704,0.6012117290223197
lucene-2.9.0.csv,0.2847030484506462,0.5184026585520211,0.3726215713188652,0.4693776282171069,0.3279996627777129,0.4795480195500204,0.3760225681764344,0.4521826877966894,0.3149690443859077,0.4518876275074802,0.3765690616993192,0.41972898873231707,0.33986811505669545,0.473819057898117,0.34801560954223565,0.4152390474472922
hbase-0.94.0.csv,0.2969991369324209,0.494147970144249,0.3476371045959529,0.5301044877698707,0.38599100754481497,0.5254314318283331,0.30696667916168513,0.4873929662488477,0.30608908777119603,0.4944930885870056,0.330055163773866,0.5452843483890712,0.39084764448175513,0.5277818377520525,0.29309411673854163,0.5199144201229353
camel-1.4.0.csv,0.2381941354542709,0.5140595960409354,0.3216700841414568,0.4789384849555312,0.3220643082164073,0.5214559337386442,0.3809371639158813,0.4742691841590901,0.3001387177791265,0.4909593028663777,0.3346707084955812,0.4692501519031792,0.32386425621751996,0.5121797636137926,0.3021641971937571,0.4448154879255208
activemq-5.1.0.csv,0.25433519460538295,0.3565316346648716,0.3314221101612441,0.38607792472574265,0.3130514112137641,0.4284484017014389,0.36538122369205456,0.3840835845585445,0.27433656769849385,0.3383424451871683,0.33163510302571103,0.40562402423264815,0.31678491442674517,0.4279576853202557,0.3307219712420017,0.3703684933705604
activemq-5.0.0.csv,0.3006745784942951,0.45858610984306397,0.35359471207841275,0.5914036308439363,0.4485589695308523,0.580818574090318,0.2840774231580744,0.4764492482705219,0.32611138886802343,0.482392461912766,0.3350393997675065,0.5719556352021404,0.44322789904456716,0.5854160266145221,0.25522148359900865,0.5388785236394469
derby-10.5.1.1.csv,0.2535607537640417,0.3958145711000188,0.37111417995798623,0.4730935933650063,0.386275369141004,0.5078815365864332,0.3143752452603923,0.425851393145575,0.2969909704294952,0.41534024144962783,0.3281651111145751,0.476002123990902,0.3856763548813038,0.5058530677984361,0.3055555758583867,0.4704423696623848
wicket-1.3.0-beta2.csv,0.1887957903252612,0.3885962435333814,0.2733245103547587,0.32200435634029473,0.3058625782138554,0.4332958235630212,0.2992614024779344,0.29013607666829233,0.2564042943230044,0.3739404265005974,0.2777922051031146,0.27998116790100885,0.30830208265823345,0.40984457883999215,0.27611028765702217,0.2545511094934749
hive-0.12.0.csv,0.07094736077182509,0.16903785144799613,0.07318340375011716,0.19936456014855056,0.1677859825192509,0.20476922485472315,0.022883207514436683,0.12835705524849586,0.02536238054086633,0.13256826886025802,0.04523317014803328,0.16514823480798618,0.15980085651400375,0.1886671243225073,0.08239685568811812,0.16959794634904324
hive-0.9.0.csv,0.3136957693311303,0.5272115551740421,0.3230111038509628,0.5522869216551711,0.4685262856249275,0.6060065997171648,0.30928438275592723,0.5058982333511081,0.29782157011911325,0.5261696227278297,0.3505872967534063,0.5609050604740703,0.4640460577345088,0.6081882577043849,0.2735822732268435,0.5504658864255279
