imb,smote,smote,smote,smote,smote,smote,smote,smote,smote,smote,smote,smote,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson,tomek,tomek,tomek,tomek,tomek,tomek,tomek,tomek,tomek,tomek,tomek,tomek,None,None,None,None,None,None,None,None,None,None,None,None,ens,ens,ens,ens,ens,ens,ens,ens,Spyder,Spyder,Spyder,Spyder
clf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,dt,dt,lr,lr,nb,nb,svm,svm,knn,knn,rf,rf,rboost_DT,rboost_DT,rboost_NB,rboost_NB,bbag_DT,bbag_DT,bbag_NB,bbag_NB,BagNB,BagNB,BagDT,BagDT
metric,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score,matthews_corrcoef,pr_rec_score
activemq-5.8.0.csv,0.20852234215300508,0.3174816884218233,0.2464380904120565,0.29695797227997034,0.2857751853155171,0.4258840946572324,0.23895517564472435,0.17892256968487275,0.21165235884863198,0.3465039360659595,0.26264648582192146,0.27911811909758444,0.22672302454746684,0.4560995652075036,0.2392447367936557,0.27096835864536234,0.27223066827237724,0.45038670781255497,0.2491912167177392,0.22497709258961948,0.2217216520939967,0.36086772703074266,0.25386732972289605,0.3032497941425069,0.21309684469132625,0.2837366052267293,0.2462481128403789,0.2859112837534171,0.2881366005918312,0.4043840385011581,0.2717881226297406,0.28242647768399715,0.2152454111225413,0.2530360600104644,0.2648051660382218,0.3210785441942721,0.27313457786354906,0.38638214436591817,0.22454667368259115,0.2960847583265907,0.2911625503672965,0.37037760683733595,0.2715682464772138,0.2286876139847868,0.2254243900947231,0.30948291823986096,0.2734535682072612,0.3153955718728128,0.24230667167739145,0.3819110599111365,0.20916333894840533,0.2862812056391922,0.29139936835299,0.3672939727604978,0.2481696917037965,0.2224157448183469,0.2071526377101185,0.29890135368031234,0.2417020579448224,0.3101701624201833,0.2338094812128904,0.3949532472034572,0.2765824623968736,0.44245289085336587,0.2577252237268355,0.2896645140926715,0.26929117864310026,0.3739673420390002,0.28104044576117754,0.3278207607900494,0.22192613628898378,0.29293519952289765
groovy-1_6_BETA_1.csv,0.29704265515981404,0.4648391186649122,0.31363451290554617,0.33445618136156435,0.2645588605360443,0.4056437783583952,0.3385481724614934,0.3357049611721167,0.2618434147500475,0.4925494383970437,0.3876960897151587,0.4649673853976568,0.32722211003173896,0.5310440111270552,0.34276918805793105,0.38489868114723896,0.28666900269885903,0.4205843451789263,0.35893645820757314,0.4044955228153516,0.3190169446230778,0.4956719367523928,0.3303016033439408,0.4698216383475303,0.37327733517468414,0.4988602793803538,0.4221723946179647,0.3907943310063656,0.2686200297161734,0.4094818476652142,0.3460835059011376,0.38975039654274624,0.3789183972305839,0.4948348913129401,0.4250432397409446,0.46234440214784794,0.3802298165298068,0.4601996074553954,0.3404304419699507,0.3848901951891512,0.2612709322001933,0.4174934656670128,0.3287225760128502,0.4179595402864277,0.4229089991551889,0.4205034069214117,0.4603058443834714,0.4704194063094578,0.3783324328865341,0.45693014572664203,0.31072292868617785,0.35948911189051,0.2595535630429289,0.4167779998649139,0.3163573349753144,0.4044027022352833,0.4037347770045763,0.3867370022981138,0.4336732123916453,0.4602639817609507,0.3277405446908103,0.5254946516029513,0.29828683463351924,0.4291500897733511,0.3710629428974885,0.4405126946162517,0.27217894686529864,0.39067504552254334,0.2826032654433194,0.37290734692480704,0.4272263506989115,0.4615634287053278
activemq-5.3.0.csv,0.33333563557428464,0.44899484461368266,0.37679633567744936,0.4795547068160565,0.3228146943056576,0.4720253706098038,0.372577740885396,0.4328409295051641,0.33529193639749955,0.4721792584488461,0.3972424220134856,0.4692686990070874,0.2963510618800033,0.4704751197408584,0.3277302451965944,0.4419155033668335,0.32738059369257594,0.4719518691757028,0.3233551485093104,0.4199117776643896,0.3156702423008041,0.4654393819971703,0.30965922156215764,0.4117406378390093,0.3517500180611585,0.4560145008099079,0.3906793442618196,0.4688005493399404,0.326255815483572,0.4567012952490229,0.38918589676459375,0.4618140611885073,0.3307352480328465,0.4445985342427613,0.3823883964604493,0.4678997959697414,0.2811627600643953,0.4786530077510167,0.28849210770085465,0.4473824838204961,0.35562872422458297,0.4403720705860461,0.30693545758361657,0.3309425607640234,0.2956335326749865,0.4996597035486484,0.2751885139100158,0.4579262679392335,0.2417729347218863,0.4640929108835063,0.26253534723529315,0.4384549060153755,0.3468278789707401,0.4144559401696759,0.2677633796450969,0.2963494228801137,0.25151314623818416,0.5046632491086617,0.2490911705561585,0.4579648427861304,0.2934694261610924,0.4519592392992571,0.3192240630782128,0.4798222755089405,0.3286329002368169,0.44109945702354586,0.3205519152508287,0.4615728923360484,0.3471882292185373,0.39166557128860413,0.23307268412252186,0.4700231155635691
wicket-1.3.0-incubating-beta-1.csv,0.2374865958147633,0.4525240117261456,0.2322306805897537,0.4108801209956799,0.2998077085398308,0.4676924805847421,0.23508077697810825,0.2625274842405906,0.2074299925742281,0.4470374727058463,0.28660524158120554,0.3502556301725236,0.2373199505013842,0.4619604415680378,0.27807709599008884,0.3688699204818216,0.3013506493251313,0.4681445460626645,0.2774465875163198,0.2746841647818295,0.25143106613677746,0.4309816043636868,0.2722289312907174,0.3625753654749239,0.2886898539204934,0.4666924822532896,0.3073042147047352,0.38968629291662216,0.311798999822068,0.4715849241100593,0.30917086338049105,0.2652241566576132,0.28954364179631803,0.4192821404023872,0.29643827404443085,0.3744743766953841,0.2536517263762708,0.3565859701458772,0.3217235064804379,0.37644203176273855,0.3125327912388707,0.44146882215132505,0.30857097608294554,0.3344829219945448,0.2873042726716696,0.323218190676732,0.29951519845470265,0.2888047112495496,0.2673372986374499,0.3534058764416745,0.300128237348679,0.365164078318995,0.3166840224945517,0.4322976465445062,0.2836209856551101,0.3292608435451493,0.2814886915919633,0.3206600672418717,0.2643967593074728,0.3051333541332389,0.24171801997446185,0.4287768326072958,0.3039213587923701,0.4731587961312549,0.29397590668577833,0.3333000750452402,0.30999378628281765,0.4358021622523288,0.31816511764134553,0.41621310267421296,0.2775994300499064,0.29988925087692847
jruby-1.1.csv,0.3383094532961421,0.5484474257635766,0.36766767914811055,0.586843802614308,0.3741495637276893,0.5750495636943299,0.3813705918540048,0.4449805877216743,0.32412854572152683,0.5767604063718487,0.4050777263188127,0.5936239890686129,0.33899426197623506,0.5574214012621461,0.371475450789817,0.6084142038892922,0.3747048338894103,0.5740233753331673,0.3984689261751679,0.4783453779536889,0.3312575209424096,0.5897608126222286,0.3817087887847972,0.6045260888463964,0.36366412946241583,0.5627037654950943,0.4109918776186219,0.6238851394648325,0.3670710359500837,0.5690055853313646,0.4153536865503398,0.4646792105992441,0.3696586976870291,0.5969107563695062,0.4099175237016642,0.6113872470392941,0.4560153550055366,0.5714585812226062,0.494277903360527,0.6145792434482119,0.4098198736480258,0.608892294318595,0.5295199531945348,0.5933839319554146,0.4781262169176415,0.6327131426029193,0.5266737495445164,0.6561660053969572,0.4706228110571312,0.5755092685437914,0.4956148774967497,0.6089680728538783,0.42775917594643614,0.6129438213308205,0.5410966896681787,0.5996256985106235,0.4907942585610134,0.6403684268910882,0.5318314685744976,0.6589172617493207,0.36203002482248825,0.5889640659509346,0.3708197444815975,0.5709978877916302,0.4252457052753813,0.5964292438427498,0.3765601515197313,0.6175098304583837,0.42634094108755666,0.6153647485276057,0.5356725427944025,0.6434050156011397
jruby-1.4.0.csv,0.3251082105528585,0.5444804520478536,0.33119578308840986,0.584518032991298,0.4171745497738664,0.6002042721324345,0.33077935207767084,0.4736898975109902,0.3085805766902288,0.5411483351389937,0.3839008282052782,0.5789080433201509,0.32362029193162833,0.5508223738723848,0.3607003167172558,0.5546724779919063,0.437446054989049,0.5953231136673804,0.3600816468029168,0.5054160891652594,0.3271641513961959,0.5494549076714642,0.3560380953524562,0.5729709847857268,0.3425031753903079,0.5503242197824032,0.3991352054746655,0.576399004249496,0.41497997621809296,0.6054009385918285,0.4139292663831903,0.5392224989816777,0.3461450240060581,0.5564893286630413,0.3906218123517775,0.5844731456066419,0.384572855369616,0.5411962987821949,0.4395426413823184,0.5754110721011994,0.462150473565749,0.6002515534618336,0.4354832138992596,0.5354442113190102,0.4280607566053321,0.5646964573759611,0.4215784223710688,0.5840975964437289,0.3902066145225209,0.547104212472036,0.4416478701604236,0.5799717134685572,0.4605038031348858,0.6001099437374213,0.4436235305614009,0.5326497218157613,0.4425435667714052,0.5738629484913707,0.4262885977088712,0.584736382461598,0.3375595019131058,0.5497268424306622,0.4345463275164671,0.6094162290679183,0.3765335515480339,0.5881856068155892,0.427447832920811,0.6034698444655224,0.4510733935431765,0.5944990318476233,0.41852336476841207,0.5734898515820424
lucene-2.3.0.csv,0.4553390880876084,0.6502631546465201,0.4843263655783474,0.6813351105180903,0.4653670511459116,0.633297631506401,0.4787479812354722,0.6913769696341581,0.4443760484811328,0.6919286615937845,0.5579111560607538,0.7368034515242041,0.4769197693661703,0.6707271733030676,0.5408974691328519,0.6972364950648432,0.4138519952343887,0.6038533081619656,0.5351716360825673,0.7037911513605809,0.5356775482508981,0.7258801433750075,0.546730348152611,0.7343160597050332,0.5431250378061369,0.7032116935971385,0.6042293876779947,0.7415881923664007,0.4619886090199136,0.639037548933152,0.59142837262714,0.7348125356754123,0.5855206910234294,0.7503327267311185,0.5966968894897815,0.7409083441701592,0.5250211727724293,0.6940263385385187,0.5533649621909329,0.7593478845333169,0.4903312533390778,0.6665667692187647,0.521385606075176,0.7483931927740468,0.5102791794348144,0.7209761777015771,0.5491668535380497,0.7832540465877984,0.5035864256495252,0.6815631757295141,0.5323334802137396,0.7606462896719492,0.4793631837025002,0.6678948666378095,0.4878353762681696,0.7459893707302413,0.4792859858477547,0.7080934069371965,0.5193852134073256,0.779487048291585,0.4726943518840575,0.7024998827021547,0.4566596951966273,0.685097791261902,0.5635285403654778,0.7391669129845573,0.4264687864403845,0.6304292565089902,0.47970168858272577,0.6795834973573759,0.5370139706190773,0.769035505657867
hbase-0.95.2.csv,0.1731608591975824,0.44987625289503547,0.19304006308611413,0.4251833971806097,0.3177686204323145,0.5220036116855075,0.18444719311763305,0.420410697653084,0.1870776823533452,0.4570881868991376,0.24486526750748866,0.4758617184357031,0.20034819107565952,0.5341323146801216,0.2099388342951663,0.4094053570140575,0.29487775332616634,0.530147490509888,0.255969496451525,0.433342511469448,0.18731474293243675,0.4662446216860315,0.21552854402399546,0.4726242338725974,0.1904724417428064,0.4982848668632667,0.19548297705843412,0.4730188385142458,0.2907586737390754,0.5105053634348454,0.24700226474177744,0.4179607030331623,0.17603586381190614,0.4560375788936735,0.22631470127714184,0.4670776110706306,0.149133181781883,0.5453809829274276,0.1272178870921544,0.4604211977521572,0.24370086642401603,0.496664227773688,0.1598242254738267,0.30151819916024303,0.12709700278698835,0.5065352982696952,0.1582355444291635,0.4511683053629023,0.1424383194289667,0.5340557288242413,0.11114347893813052,0.4479016777198824,0.2393356325625587,0.4907852051501117,0.13778140229935834,0.2894805171618879,0.10201368821413227,0.4969068486997028,0.1403930014464486,0.44856796389078935,0.19002214321071936,0.4596383994791497,0.3057345855668768,0.5546413745505043,0.23679037167472475,0.4991690693314383,,,,,,
